url	download_complete
www.ics.uci.edu/~abaker	complete
www.ics.uci.edu/Arcadia/Teamware/demo/help2.html	complete
sli.ics.uci.edu/Classes-CS178-Notes	complete
mcs.ics.uci.edu/current-students/resources/gradhandbook	complete
evoke.ics.uci.edu?cat=11	complete
sdcl.ics.uci.edu/2016/05/i-htm	complete
ngs.ics.uci.edu/happy-to-see-multimedia	complete
ngs.ics.uci.edu/knee	complete
sdcl.ics.uci.edu/papers/books	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/LeukemiaData.txt	complete
www.ics.uci.edu/~kay/courses/31/python-details.html	complete
ngs.ics.uci.edu/tag/community-wellbeing	complete
wics.ics.uci.edu/event/round-1-social	complete
ngs.ics.uci.edu/techology-propels-health	complete
www.ics.uci.edu/~bxing	complete
www.ics.uci.edu/%7Eandre	complete
ngs.ics.uci.edu/author/ramesh/page/189	complete
www.ics.uci.edu/~ziv	complete
ngs.ics.uci.edu/blog/page/249	complete
ngs.ics.uci.edu/interest-in-nagpur	complete
ngs.ics.uci.edu/building-more-iits	complete
ngs.ics.uci.edu/author/ramesh/page/178	complete
ngs.ics.uci.edu/author/ramesh/page/179	complete
ngs.ics.uci.edu/blog/page/241	complete
ngs.ics.uci.edu/author/ramesh/page/177	complete
ngs.ics.uci.edu/author/ramesh/page/174	complete
ngs.ics.uci.edu/blog/page/242	complete
ngs.ics.uci.edu/blog/page/245	complete
ngs.ics.uci.edu/blog/page/244	complete
ngs.ics.uci.edu/blog/page/247	complete
ngs.ics.uci.edu/author/ramesh/page/171	complete
sdcl.ics.uci.edu/2012/12/porchlight-icse-paper	complete
sdcl.ics.uci.edu/category/conference	complete
www.ics.uci.edu/computing/windows/dropboxes/dropboxes_faq.php	complete
ngs.ics.uci.edu/eventweb8-ie-eventoscope	complete
wics.ics.uci.edu/photo-jan-08-18-43-06-2	complete
emj.ics.uci.edu	complete
ngs.ics.uci.edu/tag/objective-health	complete
www.ics.uci.edu/~kay/courses/31/hw/lab6.html	complete
ngs.ics.uci.edu/in-varna-bulgaria	complete
emj.ics.uci.edu/papers/computational-biology-papers	complete
ngs.ics.uci.edu/real-time-search-2	complete
www.ics.uci.edu/~vpalepu/2012/03/31/Trendy-Bugs.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/Ch8WinBUGScode.odc	complete
ngs.ics.uci.edu/nagpur-the-big-orange	complete
sli.ics.uci.edu/PmWiki/Variables	complete
ngs.ics.uci.edu/can-entrepreneurship-be-taught	complete
www.ics.uci.edu/WWWdocs/localFAQ.html	complete
cml.ics.uci.edu/2006/05/2006_davidvandyk	complete
sli.ics.uci.edu/Site/PageNotFound	complete
www.ics.uci.edu/~feldman/LEC08.htm	complete
sourcerer.ics.uci.edu	complete
sli.ics.uci.edu/Projects/Nonparametric	complete
ngs.ics.uci.edu/us-institute-of-peace	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/Ch10Rcode.txt	complete
ngs.ics.uci.edu/thin-mobile-clients	complete
sli.ics.uci.edu/video/cs274a/Lecture05.html	complete
computableplant.ics.uci.edu/sw/gccd	complete
sli.ics.uci.edu/Classes-CS178-Notes/HierarchAC	complete
sli.ics.uci.edu/Classes-CS178-Notes/Boosting	complete
wics.ics.uci.edu/category/news/page/10	complete
ngs.ics.uci.edu/obama-appoints-sonal-shah	complete
wics.ics.uci.edu/wics-attends-cwic-socal	complete
sli.ics.uci.edu/Classes-2008F/Testing	complete
mondego.ics.uci.edu/projects/clonedetection/tool/demo	complete
ngs.ics.uci.edu/entrepreneur	complete
www.ics.uci.edu/~dvk/pub/GIS06_dvk_model.html	complete
ngs.ics.uci.edu/humans-in-search-engine	complete
www.ics.uci.edu/~jutts/GAISE/index.html	complete
www.ics.uci.edu/~kay/labtutors/193.f17.html	complete
ngs.ics.uci.edu/cameras-and-internet	complete
sli.ics.uci.edu/PmWiki/Glossary	complete
www.ics.uci.edu/~cs222	complete
www.ics.uci.edu/~kay/scheme/gradebook.rkt	complete
ngs.ics.uci.edu/author/ramesh/page/214	complete
www.ics.uci.edu/~tujohnso	complete
graphics.ics.uci.edu/drupal/node/12	complete
graphics.ics.uci.edu/drupal/node/13	complete
graphics.ics.uci.edu/drupal/node/10	complete
ngs.ics.uci.edu/singapore-governement	complete
graphics.ics.uci.edu/drupal/node/17	complete
wics.ics.uci.edu/i-htm	complete
www.ics.uci.edu/~chair/joining.html	complete
hombao.ics.uci.edu	complete
ngs.ics.uci.edu/tag/emerging-stories	complete
ngs.ics.uci.edu/author/ramesh/page/226	complete
ngs.ics.uci.edu/author/ramesh/page/227	complete
ngs.ics.uci.edu/author/ramesh/page/224	complete
ngs.ics.uci.edu/author/ramesh/page/225	complete
ngs.ics.uci.edu/author/ramesh/page/222	complete
ngs.ics.uci.edu/author/ramesh/page/223	complete
ngs.ics.uci.edu/author/ramesh/page/220	complete
ngs.ics.uci.edu/author/ramesh/page/221	complete
www.ics.uci.edu/~kobsa/courses/ICS104/_notes/start.htm	complete
sli.ics.uci.edu/PmWiki/WikiStructure	complete
www.ics.uci.edu/~icetindi	complete
ngs.ics.uci.edu/author/ramesh/page/228	complete
ngs.ics.uci.edu/author/ramesh/page/229	complete
sdcl.ics.uci.edu/2015/04/welcome-edgar	complete
mcs.ics.uci.edu/career	complete
ngs.ics.uci.edu/british-grand-challenges	complete
www.ics.uci.edu/~ashish	complete
www.ics.uci.edu/~vpalepu/2013/02/20/Junit-and-JDepend-Demo.html	complete
sli.ics.uci.edu/Category/WikiFarms	complete
ngs.ics.uci.edu/long-and-short-trip-ending	complete
ngs.ics.uci.edu/research	complete
ngs.ics.uci.edu/in-nagpur-061226	complete
wics.ics.uci.edu/board-game-night	complete
ngs.ics.uci.edu/tag/photos	complete
cml.ics.uci.edu/2017/04/spring-2017	complete
www.ics.uci.edu/~smyth/courses/academic_integrity	complete
wics.ics.uci.edu/wics-mock-tech-interviews	complete
sli.ics.uci.edu/PmWiki/BackupAndRestore	complete
www.ics.uci.edu/grad/financial	complete
wics.ics.uci.edu/week-10-hour-of-code	complete
ngs.ics.uci.edu/researcher	complete
www.ics.uci.edu/~umukherj	complete
www.ics.uci.edu/~feldman/LEC15.htm	complete
www.ics.uci.edu/%7Emagda	complete
ngs.ics.uci.edu/rip-my-four-legged-son	complete
ngs.ics.uci.edu/category/general-updates/page/76	complete
wics.ics.uci.edu/apply-to-wics-committee	complete
ngs.ics.uci.edu/novatiums-sub-100-netpc	complete
www.ics.uci.edu/~kay/scheme/restaurants2.scm	complete
cml.ics.uci.edu/2012/07/2012_icmlbestpaper	complete
ngs.ics.uci.edu/nri-and-clinton-campaign	complete
ngs.ics.uci.edu/tag/social-life-networks	complete
archive.ics.uci.edu/ml	complete
computableplant.ics.uci.edu/~guy/downloads/PlenumModels.html	complete
www.ics.uci.edu/~jsolson/teaching.html	complete
mcs.ics.uci.edu/current-students/mcs-grade-policy	complete
sdcl.ics.uci.edu/contact/directions	complete
hana.ics.uci.edu/projects/virtual-team.php	complete
www.ics.uci.edu/faculty/area	complete
ngs.ics.uci.edu/mir-1-data-sets	complete
ngs.ics.uci.edu/research/books	complete
www.ics.uci.edu/~dvd	complete
www.ics.uci.edu/~jsimons	complete
www.ics.uci.edu/pub/arch/c2.html	complete
ngs.ics.uci.edu/surveillance-systems-obsys	complete
ngs.ics.uci.edu/colorful-reading	complete
www.ics.uci.edu/~redmiles/inf44-SQ07/links.html	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab9.html	complete
www.ics.uci.edu/~kay/courses/i41/questions.html	complete
sli.ics.uci.edu/PmWiki/PmWikiPhilosophy	complete
swiki.ics.uci.edu	complete
sdcl.ics.uci.edu/2011/12/sdcl-on-github	complete
emj.ics.uci.edu/reviews-and-tutorials	complete
www.ics.uci.edu/~ihler/pubs.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/logoddstrauma.txt	complete
gats.ics.uci.edu/tracker	complete
evoke.ics.uci.edu/steve-slota	complete
www.ics.uci.edu/~stasio/winter06/lab3/lab3.html	complete
ngs.ics.uci.edu/blog/page/151	complete
sli.ics.uci.edu/PmWiki/I18nVariables	complete
cml.ics.uci.edu/2013/03/2013_kimsloan	complete
xtune.ics.uci.edu/news.htm	complete
ngs.ics.uci.edu/video-revolution-continues	complete
ngs.ics.uci.edu/category/entrepreneurism	complete
ngs.ics.uci.edu/events-in-singapore	complete
ngs.ics.uci.edu/category/entrepreneurism/page/14	complete
ngs.ics.uci.edu/research/presentations	complete
www.ics.uci.edu/~sternh	complete
sdcl.ics.uci.edu/2012/04/brazilian-collaborators-visit	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch5/SampleSizeRcode.txt	complete
ngs.ics.uci.edu/category/entrepreneurism/page/12	complete
wics.ics.uci.edu/fall-quarter-update/8320259749_9a05d5b2c8_b	complete
www.ics.uci.edu/~depaula	complete
ngs.ics.uci.edu/category/entrepreneurism/page/13	complete
www.ics.uci.edu/~dvk/pub/IQIS05_dvk.html	complete
ngs.ics.uci.edu/words-the-world-of-words	complete
sli.ics.uci.edu/PmWiki	complete
cradl.ics.uci.edu?page_id=120	complete
ngs.ics.uci.edu/blog/page/240	complete
ngs.ics.uci.edu/category/entrepreneurism/page/11	complete
www.ics.uci.edu/~magda	complete
www.ics.uci.edu/~ziv/diss/conclusionpaper/conclusionpaper.html	complete
www.ics.uci.edu/%7Ewelling/personal/personal.html	complete
ngs.ics.uci.edu/category/technical-thoughts/page/57	complete
ngs.ics.uci.edu/category/technical-thoughts/page/56	complete
ngs.ics.uci.edu/category/technical-thoughts/page/55	complete
ngs.ics.uci.edu/category/technical-thoughts/page/54	complete
ngs.ics.uci.edu/category/technical-thoughts/page/53	complete
ngs.ics.uci.edu/category/technical-thoughts/page/52	complete
ngs.ics.uci.edu/category/technical-thoughts/page/51	complete
ngs.ics.uci.edu/seraja-updates-061105	complete
ngs.ics.uci.edu/category/technical-thoughts/page/59	complete
ngs.ics.uci.edu/category/technical-thoughts/page/58	complete
wics.ics.uci.edu/adobe-photoshop-workshop	complete
ngs.ics.uci.edu/research/patents	complete
flamingo.ics.uci.edu/localsearch/fuzzysearch	complete
www.ics.uci.edu/~vpalepu/2010/10/16/Lets-Make-an-Exception.html	complete
ngs.ics.uci.edu/category/technical-thoughts/page/5	complete
sli.ics.uci.edu/Grants-2008NSF/Main	complete
ngs.ics.uci.edu/category/entrepreneurism/page/18	complete
wics.ics.uci.edu/event/thanksgiving	complete
sli.ics.uci.edu/PmWiki/TextFormattingRules	complete
www.ics.uci.edu/~babaks/CIMR/Home.html	complete
sli.ics.uci.edu/PmWiki/Requirements	complete
sdcl.ics.uci.edu/2012/03/sdcl-hosts-scale	complete
www.ics.uci.edu/Arcadia/Chimera/chimera.html	complete
www.ics.uci.edu/~cbdaviso/project/project.htm	complete
www.ics.uci.edu/community/friends	complete
sli.ics.uci.edu/Library/RecentChanges	complete
www.ics.uci.edu/~ziv/resume.html	complete
cradl.ics.uci.edu?attachment_id=548	complete
cml.ics.uci.edu/2007/12/2007_honors	complete
www.ics.uci.edu/~djr	complete
emj.ics.uci.edu/wp-content/emj/uploads/MjolsnessCunhaPMAV24Oct2012	complete
wics.ics.uci.edu/author/admin/page/2	complete
ngs.ics.uci.edu/seraja-updates	complete
www.ics.uci.edu/%7ewics	complete
www.ics.uci.edu/~khanhtn1	complete
cml.ics.uci.edu/2006/07/2006_nytimes	complete
ngs.ics.uci.edu/hammer-syndrome-in-sciences	complete
www.ics.uci.edu/pub/hyperware	complete
www.ics.uci.edu/community/news/notes/notes_2007.php	complete
ngs.ics.uci.edu/nowledger-2	complete
www.ics.uci.edu/~kay/scheme/strings.scm	complete
www.ics.uci.edu/~ardalan	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/WinBUGScodeExercise13-20.txt	complete
www.ics.uci.edu/~kay/courses/398b/hw/overview.html	complete
ngs.ics.uci.edu/new-research-directions	complete
www.ics.uci.edu/%7Emagda/Courses/ics167/outline.html	complete
ngs.ics.uci.edu/tag/lifestyle	complete
sli.ics.uci.edu/PmWiki/Contributors	complete
ngs.ics.uci.edu/author/ramesh/page/45	complete
www.ics.uci.edu/about/brenhall	complete
ngs.ics.uci.edu/author/ramesh/page/47	complete
ngs.ics.uci.edu/author/ramesh/page/46	complete
ngs.ics.uci.edu/author/ramesh/page/41	complete
ngs.ics.uci.edu/author/ramesh/page/40	complete
ngs.ics.uci.edu/author/ramesh/page/43	complete
ngs.ics.uci.edu/author/ramesh/page/42	complete
www.ics.uci.edu/grad/courses/details.php?id=103	complete
www.ics.uci.edu/grad/courses/details.php?id=102	complete
www.ics.uci.edu/grad/courses/details.php?id=100	complete
ngs.ics.uci.edu/author/ramesh/page/49	complete
ngs.ics.uci.edu/the-next-google	complete
www.ics.uci.edu/%7epeer	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw10.html	complete
ngs.ics.uci.edu/social-pixels	complete
sli.ics.uci.edu/PmWiki/DesignNotes	complete
www.ics.uci.edu/computing/services/msdnaa_faq.php	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/BayesPHinSAS.sas	complete
www.ics.uci.edu/~rares/isg-logo	complete
www.ics.uci.edu/~sudderth	complete
ngs.ics.uci.edu/memories-for-life	complete
www.ics.uci.edu/about/about_deanmsg.php	complete
www.ics.uci.edu/~arijitg/students.html	complete
sli.ics.uci.edu/PmWiki/GroupFooter	complete
sli.ics.uci.edu/Johutchi-Private/AddSideBar	complete
cml.ics.uci.edu/2017/01/winter-2017	complete
ngs.ics.uci.edu/obsession-with-non-issues	complete
ngs.ics.uci.edu/blog/page/243	complete
www.ics.uci.edu/~nlopezgi/pubs_authorizer.html	complete
cml.ics.uci.edu/2006/10/2006_microsoft	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch3/Ch3WinBUGScode.odc	complete
www.ics.uci.edu/~theory/269/quarters.html	complete
sli.ics.uci.edu/PmWiki/PageVariables	complete
ngs.ics.uci.edu/semantic-link-in-photos	complete
www.ics.uci.edu/~neno/interests.html	complete
ngs.ics.uci.edu/blog/page/9	complete
sli.ics.uci.edu/video/cs178/Lecture23.html	complete
ngs.ics.uci.edu/media-and-experiences	complete
www.ics.uci.edu/~sysarch	complete
ngs.ics.uci.edu/worship-tech	complete
www.ics.uci.edu/~ebaumer	complete
ngs.ics.uci.edu/google-and-images	complete
ngs.ics.uci.edu/blog?p=543	complete
cml.ics.uci.edu/2018/01/winter-2018	complete
sli.ics.uci.edu/video/cs274a/Lecture10.html	complete
cml.ics.uci.edu/2010/04/2010_linsf	complete
www.ics.uci.edu/~fowlkes/publications2.html	complete
ngs.ics.uci.edu/blog?p=601	complete
ngs.ics.uci.edu/experiential-education	complete
wics.ics.uci.edu/ics-career-panel	complete
tastier.ics.uci.edu	complete
www.ics.uci.edu/%7Ewscacchi/Papers/VISTA/VISTA.html	complete
wics.ics.uci.edu/wics-goes-to-blizzard	complete
www.ics.uci.edu/computerscience	complete
ngs.ics.uci.edu/tag/mchron	complete
sli.ics.uci.edu/PmWiki/InitialSetupTasks	complete
ngs.ics.uci.edu/reverse-search-is-just-search	complete
cml.ics.uci.edu/2013/08/2013_padhraicuai	complete
emj.ics.uci.edu?page_id=109	complete
cml.ics.uci.edu/2010/09/2010_wellingeccv	complete
ngs.ics.uci.edu/finding-info-on-a-person	complete
ngs.ics.uci.edu/category/general-updates/page/22	complete
ngs.ics.uci.edu/text-book-on-multimedia	complete
ngs.ics.uci.edu/carrot-works-in-research	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab4.html	complete
ngs.ics.uci.edu/a9-and-local	complete
www.ics.uci.edu/%7Eminyounk	complete
ngs.ics.uci.edu/sharing-your-photos-animoto	complete
mcs.ics.uci.edu/prospective-students/admissions-requirement	complete
www.ics.uci.edu/~feldman/LEC10.htm	complete
codelikethis.ics.uci.edu	complete
ngs.ics.uci.edu/category/personal/page/9	complete
ngs.ics.uci.edu/category/personal/page/8	complete
sli.ics.uci.edu/video/cs274a/Lecture03.html	complete
cml.ics.uci.edu/2006/05/2006_arthurasuncion	complete
ngs.ics.uci.edu/planning-time-or-events	complete
ngs.ics.uci.edu/one-month-later	complete
computableplant.ics.uci.edu/tut.html	complete
ngs.ics.uci.edu/category/personal/page/3	complete
ngs.ics.uci.edu/category/personal/page/2	complete
ngs.ics.uci.edu/category/personal/page/5	complete
ngs.ics.uci.edu/riya-computer-vision-in-search	complete
ngs.ics.uci.edu/category/personal/page/7	complete
ngs.ics.uci.edu/category/personal/page/6	complete
ngs.ics.uci.edu/author/ramesh/page/169	complete
ngs.ics.uci.edu/author/ramesh/page/168	complete
sli.ics.uci.edu/Misc/RecentChanges	complete
ngs.ics.uci.edu/iit-brands	complete
www.ics.uci.edu/ugrad/policies/index.php	complete
ngs.ics.uci.edu/blog/page/250	complete
ngs.ics.uci.edu/author/ramesh/page/166	complete
ngs.ics.uci.edu/author/ramesh/page/161	complete
ngs.ics.uci.edu/author/ramesh/page/160	complete
ngs.ics.uci.edu/blog/page/254	complete
ngs.ics.uci.edu/author/ramesh/page/162	complete
cradl.ics.uci.edu/category/uncategorized	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/DogData.txt	complete
pasteur.ics.uci.edu/Dienst/UI/2.0/Describe/ncstrl.uci%2fICS-TR-96-27	complete
wics.ics.uci.edu?attachment_id=247	complete
ngs.ics.uci.edu/best-jobs-well-i-am-in-one	complete
ngs.ics.uci.edu/video-or-photo	complete
duttgroup.ics.uci.edu/doku.php/projects	complete
ngs.ics.uci.edu/category/general-updates	complete
www.ics.uci.edu/~kay/courses/31/hw/lab4.html	complete
ngs.ics.uci.edu/blog/page/214	complete
www.ics.uci.edu/computing/policy/ethics.php	complete
sli.ics.uci.edu/PmWiki/InterMap	complete
cml.ics.uci.edu/2014/02/2014_improver	complete
ngs.ics.uci.edu/micrsoft-in-enterprise-search	complete
www.ics.uci.edu/~redmiles/explainer.html	complete
wics.ics.uci.edu/food-and-fun-with-wics	complete
wics.ics.uci.edu/event/general-meeting-in-ics-432	complete
www.ics.uci.edu/~vpalepu/index.html	complete
www.ics.uci.edu/~dvk/CS295.html	complete
www.ics.uci.edu/~vazirani	complete
ngs.ics.uci.edu/eventweb-what-is-an-event	complete
ngs.ics.uci.edu/author/ramesh/page/194	complete
ngs.ics.uci.edu/religion-and-progress	complete
www.ics.uci.edu/~zmontaze	complete
ngs.ics.uci.edu/blog/page/211	complete
sli.ics.uci.edu/PmWiki/DocumentationIndex	complete
ngs.ics.uci.edu/sharing-your-visualizaion	complete
www.ics.uci.edu/%7Emagda/netsys230.html	complete
ngs.ics.uci.edu/from-killer-apps-to-platform	complete
www.ics.uci.edu/~kay/courses/398b/hw/exams.html	complete
futurehealth.ics.uci.edu/education	complete
ngs.ics.uci.edu/fingerprints-of-a-camera	complete
www.ics.uci.edu/~wjohnson	complete
www.ics.uci.edu/ugrad	complete
www.ics.uci.edu/~lopes/datasets	complete
ngs.ics.uci.edu/knee-surgery-2	complete
www.ics.uci.edu/computing/students/index.php	complete
www.ics.uci.edu/%7Emagda/CS620.html	complete
ngs.ics.uci.edu/author/ramesh/page/209	complete
www.ics.uci.edu/software	complete
www.ics.uci.edu/~goodrich/presenting.html	complete
www.ics.uci.edu/~lopes/teaching/inf141W13/index.html	complete
www.ics.uci.edu/~skong2/pano4pose.html	complete
www.ics.uci.edu/about/search	complete
wics.ics.uci.edu/corporate-sponsorship	complete
wics.ics.uci.edu/category/news/info-session/page/2	complete
sli.ics.uci.edu/Category/Security	complete
sli.ics.uci.edu/Code/GPRTimeshift	complete
sli.ics.uci.edu/Classes/2011F-171	complete
ngs.ics.uci.edu/blog/page/186	complete
ngs.ics.uci.edu/wikia	complete
sdcl.ics.uci.edu/research/lighthouse	complete
ngs.ics.uci.edu/google-in-computer-vision	complete
ngs.ics.uci.edu/tag/micro-stories	complete
www.ics.uci.edu/~hombao	complete
ngs.ics.uci.edu/blog/page/184	complete
ngs.ics.uci.edu/author/ramesh/page/235	complete
www.ics.uci.edu/~thornton/ics32/ProjectGuide/Project0	complete
ngs.ics.uci.edu/author/ramesh/page/237	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/Assignment1/assignment1.htm	complete
ngs.ics.uci.edu/author/ramesh/page/231	complete
ngs.ics.uci.edu/author/ramesh/page/230	complete
ngs.ics.uci.edu/author/ramesh/page/233	complete
ngs.ics.uci.edu/author/ramesh/page/232	complete
ngs.ics.uci.edu/models-and-descriptions	complete
evoke.ics.uci.edu?feed=rss2	complete
ngs.ics.uci.edu/author/ramesh/page/239	complete
ngs.ics.uci.edu/author/ramesh/page/238	complete
ngs.ics.uci.edu/blog/page/183	complete
www.ics.uci.edu/~haltwaij	complete
www.ics.uci.edu/~qlou	complete
ngs.ics.uci.edu/blog/page/180	complete
www.ics.uci.edu/~nmamano	complete
ngs.ics.uci.edu/outsourcing-to-estonia	complete
sli.ics.uci.edu/Classes/2008W	complete
sli.ics.uci.edu/Notes/NIPS2009	complete
asterixdb.ics.uci.edu/documentation/index.html	complete
ngs.ics.uci.edu/formalism-and-research	complete
www.ics.uci.edu/~sjiang4	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch15/MPTdensity.odc	complete
www.ics.uci.edu/%7Emagda/ics_x33/PC1.ova	complete
ngs.ics.uci.edu/senseweb	complete
www.ics.uci.edu/~wjohnson/BIDA/AppendixC/FEVdata.txt	complete
evoke.ics.uci.edu/cory-knobel	complete
www.ics.uci.edu/~amyvoida/Site/News_%26_Updates/News_%26_Updates.html	complete
evoke.ics.uci.edu/newsite?page_id=120	complete
emj.ics.uci.edu/talks/talks-computational-biology	complete
evoke.ics.uci.edu/newsite?page_id=122	complete
ngs.ics.uci.edu/cyber-hugs	complete
ngs.ics.uci.edu/losing-friends	complete
wics.ics.uci.edu/event/wics-mentorship-reveal?ical=1	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/Assignment1	complete
emj.ics.uci.edu/i-htm	complete
evoke.ics.uci.edu/newsite?page_id=231	complete
ngs.ics.uci.edu/start-ups-on-shoestring	complete
cradl.ics.uci.edu?attachment_id=489	complete
ngs.ics.uci.edu/future-surveillance	complete
ngs.ics.uci.edu/tag/objective-self/page/2	complete
www.ics.uci.edu/~jutts/response.html	complete
keys.ics.uci.edu	complete
mcs.ics.uci.edu/advisory-board	complete
www.ics.uci.edu/~gbowker	complete
